trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
922,False,"{'a': 0.7, 'e': 0.07799999999999918}",25,7,27.642014500365853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.7, 'e': 0.07699999999999918}",25,18,12.308208420787201,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.7, 'e': 0.07599999999999918}",25,13,21.68788127329861,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.7, 'e': 0.07499999999999918}",30,0,32.21604936688729,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
926,False,"{'a': 0.7, 'e': 0.07399999999999918}",25,19,12.048106739223286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.7, 'e': 0.07299999999999918}",25,0,14.44907907302853,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
928,False,"{'a': 0.7, 'e': 0.07199999999999918}",20,15,9.953575635696815,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.7, 'e': 0.07099999999999917}",20,14,10.129371319355037,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.7, 'e': 0.06999999999999917}",30,14,31.155184320405663,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.7, 'e': 0.06899999999999917}",20,12,-9.39800181828095,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
932,False,"{'a': 0.7, 'e': 0.06799999999999917}",20,12,14.384093209063344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.7, 'e': 0.06699999999999917}",25,9,29.356886707645938,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.7, 'e': 0.06599999999999917}",20,14,10.781089005000052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 0.06499999999999917}",20,6,-17.294131328713217,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
936,False,"{'a': 0.7, 'e': 0.06399999999999917}",20,0,18.74484355057308,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
937,False,"{'a': 0.7, 'e': 0.06299999999999917}",25,10,1.9344153507382313,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
938,False,"{'a': 0.7, 'e': 0.06199999999999917}",20,13,12.619996792844793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.7, 'e': 0.060999999999999166}",25,10,29.40645645986499,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.7, 'e': 0.059999999999999165}",30,17,21.015398376501516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.7, 'e': 0.058999999999999164}",30,18,18.976118641408558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.7, 'e': 0.05799999999999916}",20,5,25.52790470902427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.7, 'e': 0.05699999999999916}",30,14,28.320241857421095,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.7, 'e': 0.05599999999999916}",20,12,14.857498819518092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.7, 'e': 0.05499999999999916}",20,10,20.759352305904095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.7, 'e': 0.05399999999999916}",20,10,18.798371118205004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.7, 'e': 0.05299999999999916}",25,0,32.94285466508625,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
948,False,"{'a': 0.7, 'e': 0.05199999999999916}",20,6,-28.497993783516137,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
949,False,"{'a': 0.7, 'e': 0.05099999999999916}",35,16,35.99420551700369,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.7, 'e': 0.049999999999999156}",25,11,23.858006746270345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,8,22.042934516515263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,5,37.513477469718396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,20,18.27660792485768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,11,15.987132146885699,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,17,16.108944762767965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,16,19.145978020037948,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,14,20.23485844144918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,16,18.13699424506279,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,24.193320702371068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,7,30.41122961420705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
